cargo,cargo_standardized_fr,departure_uhgs_id,departure_fr,destination_uhgs_id,destination_fr,destination_partner_balance_1789,destination_partner_balance_supp_1789,destination_substate_1789_fr,destination_state_1789_fr,tonnage,outdate_fixed,nb_cargo,commodity_as_toflit
,,A0187101,Le Havre,A1064986,Gèfle ,Suède,Etranger,,Suède,140.0,1787-09-20,0.0,[vide]
,,A0187101,Le Havre,A0379790,Liverpool,Angleterre,Etranger,Angleterre,Grande-Bretagne,150.0,1787-07-28,0.0,[vide]
Pois chiches,pois chiches,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,,1787-02-15,2.0,pois chiches
Passagers,Passagers,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,,1787-02-15,2.0,passagers
Fèves,Fèves,A0232521,Gênes,A1964712,Espagne méditerranéenne,Espagne,Etranger,,Espagne,,1787-12-16,1.0,fèves
Marchandises,Diverses marchandises,A0170986,Sète,A0248965,Oneille,,Etranger,,Royaume de Piémont-Sardaigne,,1787-09-04,1.0,marchandises
Cercles,Cercles,A0235834,Vietri,A0079352,Barcelone,Espagne,Etranger,,Espagne,,1787-03-31,1.0,cercles
Cercles,Cercles,A0148992,Nice,A0079352,Barcelone,Espagne,Etranger,,Espagne,,1787-04-24,1.0,cercles
,,A0187101,Le Havre,A1204354,Dantzig ,Quatre villes hanséatiques,Etranger,,Pologne,172.0,1787-05-30,0.0,[vide]
,,A0187101,Le Havre,A0918138,Krogars,Suède,Etranger,Finlande,Suède,280.0,1787-04-24,0.0,[vide]
Vin,Vin,A0170986,Sète,A0243698,Porto Maurizio,,Etranger,,République de Gênes,,1787-04-17,2.0,vin
Passager,Passagers,A0170986,Sète,A0243698,Porto Maurizio,,Etranger,,République de Gênes,,1787-04-17,2.0,passagers
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-05-12,0.0,[vide]
,,A0198999,La Rochelle,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,60.0,1787-10-26,0.0,[vide]
,,A0187101,Le Havre,A0388956,Scarborough,Angleterre,Etranger,Angleterre,Grande-Bretagne,179.0,1787-10-10,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-11-05,0.0,[vide]
Huile,Huile,A0148992,Nice,A0116825,Majorque ,Espagne,Etranger,,Espagne,,1787-05-17,3.0,huile
Marchandises,Diverses marchandises,A0148992,Nice,A0116825,Majorque ,Espagne,Etranger,,Espagne,,1787-05-17,3.0,marchandises
Passagers,Passagers,A0148992,Nice,A0116825,Majorque ,Espagne,Etranger,,Espagne,,1787-05-17,3.0,passagers
Douves,douves,A0248908,Naples,A0079352,Barcelone,Espagne,Etranger,,Espagne,,1787-06-25,1.0,douves à tonneaux
Passagers,Passagers,A0232521,Gênes,A0116825,Majorque ,Espagne,Etranger,,Espagne,,1787-12-10,3.0,passagers
Ris,ris,A0232521,Gênes,A0116825,Majorque ,Espagne,Etranger,,Espagne,,1787-12-10,3.0,grains riz
Marchandises,Diverses marchandises,A0232521,Gênes,A0116825,Majorque ,Espagne,Etranger,,Espagne,,1787-12-10,3.0,marchandises
Bled,Blé,A0232521,Gênes,A1964712,Espagne méditerranéenne,Espagne,Etranger,,Espagne,,1787-02-21,1.0,grains blé
,,A0124817,Nantes,A0360085,Lisbonne,Portugal,Etranger,,Portugal,114.0,1787-11-14,0.0,[vide]
,,A0187101,Le Havre,A0408148,Southampton,Angleterre,Etranger,Angleterre,Grande-Bretagne,116.0,1787-06-21,0.0,[vide]
Passagers,Passagers,A0243906,Albenga,A0087160,Catalogne,Espagne,Etranger,,Espagne,,1787-06-09,2.0,passagers
Douves,douves,A0251183,Livourne,A0079352,Barcelone,Espagne,Etranger,,Espagne,,1787-01-31,1.0,douves à tonneaux
Marchandises,Diverses marchandises,A0139108,Beaucaire,A0232521,Gênes,,Etranger,,République de Gênes,,1787-07-30,2.0,marchandises
Passagers,Passagers,A0139108,Beaucaire,A0232521,Gênes,,Etranger,,République de Gênes,,1787-07-30,2.0,passagers
Espart,espart,A0081001,Almérie ,A0251183,Livourne,,Etranger,,Toscane,,1787-03-23,4.0,espars
Vin,Vin,A0081001,Almérie ,A0251183,Livourne,,Etranger,,Toscane,,1787-03-23,4.0,vin
Poisson,Poisson,A0081001,Almérie ,A0251183,Livourne,,Etranger,,Toscane,,1787-03-23,4.0,poisson
Passagers,Passagers,A0081001,Almérie ,A0251183,Livourne,,Etranger,,Toscane,,1787-03-23,4.0,passagers
Agobilles,agobilles,A0218780,Agde,A0232521,Gênes,,Etranger,,République de Gênes,,1787-03-28,2.0,agobille
Vin,Vin,A0218780,Agde,A0232521,Gênes,,Etranger,,République de Gênes,,1787-03-28,2.0,vin
Pêche à la morue,Pêche à la morue,A0167057,Granville,B0000946,Petit Nord de Terre-Neuve,Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,185.0,1787-04-13,2.0,pêche à la morue
Effets de pêche,Ustensiles de pêche,A0167057,Granville,B0000946,Petit Nord de Terre-Neuve,Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,185.0,1787-04-13,2.0,outils de pêche
Passagers,Passagers,A0107465,Malaga,A0248908,Naples,,Etranger,,Royaume de Naples,,1787-03-15,3.0,passagers
Anchoix,anchoix,A0107465,Malaga,A0248908,Naples,,Etranger,,Royaume de Naples,,1787-03-15,3.0,anchois
Vin,Vin,A0107465,Malaga,A0248908,Naples,,Etranger,,Royaume de Naples,,1787-03-15,3.0,vin
Ris,ris,A0232521,Gênes,A0115898,Mahon,Espagne,Etranger,,Espagne,,1787-01-10,3.0,grains riz
Haricots,Haricots blancs,A0232521,Gênes,A0115898,Mahon,Espagne,Etranger,,Espagne,,1787-01-10,3.0,haricots blancs
Marchandises,Diverses marchandises,A0232521,Gênes,A0115898,Mahon,Espagne,Etranger,,Espagne,,1787-01-10,3.0,marchandises
Marchandises,Diverses marchandises,A0354220,Détroit de Gibraltar,A0251183,Livourne,,Etranger,,Toscane,,1787-10-05,3.0,marchandises
Marchandises,Diverses marchandises,A0354220,Détroit de Gibraltar,A0251183,Livourne,,Etranger,,Toscane,,1787-10-05,3.0,marchandises
Passager,Passagers,A0354220,Détroit de Gibraltar,A0251183,Livourne,,Etranger,,Toscane,,1787-10-05,3.0,passagers
Cuirs,cuirs,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,,1787-02-06,3.0,cuirs
Passagers,Passagers,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,,1787-02-06,3.0,passagers
Laine,Laine,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,,1787-02-06,3.0,laine
Boulet,boulet,A0849663,Fredrikstad ,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-08-12,5.0,boulets
Fer,Fer,A0849663,Fredrikstad ,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-08-12,5.0,fer
Matures,matures,A0849663,Fredrikstad ,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-08-12,5.0,mâts
Planches,Planches,A0849663,Fredrikstad ,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-08-12,5.0,planches
Canons,Canons,A0849663,Fredrikstad ,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-08-12,5.0,canons
,,A0187101,Le Havre,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,131.0,1787-09-22,0.0,[vide]
Passagers,Passagers,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,,1787-02-15,2.0,passagers
Marchandises,Diverses marchandises,A0079352,Barcelone,A0232521,Gênes,,Etranger,,République de Gênes,,1787-02-15,2.0,marchandises
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,40.0,1787-10-11,0.0,[vide]
,,A0187101,Le Havre,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,114.0,1787-10-17,0.0,[vide]
Volailles,volailles,A0209786,Port-Bail,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-09-16,1.0,volailles
,,A0171758,Tonnay-Charente,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,50.0,1787-04-02,0.0,[vide]
,,A0187101,Le Havre,A0385489,Portsmouth,Angleterre,Etranger,Angleterre,Grande-Bretagne,75.0,1787-09-17,0.0,[vide]
,,A0218974,Ajaccio,A1964975,Italie,,Etranger,,multi-Etat,,1787-05-24,0.0,[vide]
,,A0187101,Le Havre,A0385489,Portsmouth,Angleterre,Etranger,Angleterre,Grande-Bretagne,84.0,1787-08-06,0.0,[vide]
,,A0187101,Le Havre,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,18.0,1787-09-01,0.0,[vide]
,,A0171758,Tonnay-Charente,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,220.0,1787-01-05,0.0,[vide]
,,A0122218,Rouen,A0113498,Ferrol,Portugal,Etranger,,Portugal,130.0,1787-06-21,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-07-11,0.0,[vide]
,,A0124817,Nantes,A0052580,Gand,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,90.0,1787-01-15,0.0,[vide]
,,A0187101,Le Havre,A1010107,Riga,Russie,Etranger,,Empire russe,97.0,1787-09-07,0.0,[vide]
,,A0171758,Tonnay-Charente,A0858222,Trondheim,Danemark,Etranger,Norvège,Danemark,80.0,1787-04-28,0.0,[vide]
,,A0193167,Bastia,A0232139,Portoferraio,,Etranger,,Toscane,,1787-07-24,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-06-18,0.0,[vide]
,,A0187101,Le Havre,A0388956,Scarborough,Angleterre,Etranger,Angleterre,Grande-Bretagne,196.0,1787-10-25,0.0,[vide]
,,A0187101,Le Havre,A0380557,Sunderland,Angleterre,Etranger,Angleterre,Grande-Bretagne,48.0,1787-11-27,0.0,[vide]
,,A0187101,Le Havre,A0861183,Drammen ,Danemark,Etranger,Norvège,Danemark,242.0,1787-04-17,0.0,[vide]
,,A0187101,Le Havre,A0397385,Plymouth,Angleterre,Etranger,Angleterre,Grande-Bretagne,103.0,1787-02-24,0.0,[vide]
,,A0130761,Dieppe,A0869447,Frederikshald / Halden,Danemark,Etranger,Norvège,Danemark,85.0,1787-04-21,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-02-01,0.0,[vide]
Savon,Savon,A0187995,Bayonne,A0095951,Santander,Espagne,Etranger,,Espagne,20.0,1787-01-26,1.0,savon
Eau de vie,Eau-de-vie,A0620777,Amsterdam,A0840357,Norvège,Danemark,Etranger,Norvège,Danemark,60.0,1787-08-10,1.0,eau-de-vie
,,A0187101,Le Havre,A0397114,Glasgow,Angleterre,Etranger,Ecosse,Grande-Bretagne,256.0,1787-02-17,0.0,[vide]
,,A0124817,Nantes,A1077280,Grisfjärden,Suède,Etranger,,Suède,172.0,1787-07-25,0.0,[vide]
Autres,Diverses marchandises,A0180923,Bordeaux,A1759102,Saint-Pétersbourg,Russie,Etranger,Russie - mer Baltique,Empire russe,180.0,1787-07-20,2.0,marchandises
Sucre,Sucre,A0180923,Bordeaux,A1759102,Saint-Pétersbourg,Russie,Etranger,Russie - mer Baltique,Empire russe,180.0,1787-07-20,2.0,sucre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-05-12,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-05-13,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-05-19,1.0,genièvre
Savon,Savon,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,32.0,1787-01-30,3.0,savon
Balloterie,balloterie,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,32.0,1787-01-30,3.0,ballots
Eau de vie,Eau-de-vie,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,32.0,1787-01-30,3.0,eau-de-vie
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-07-19,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-02,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-09,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-11,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-18,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-01,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-03-13,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-03-21,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-03-17,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-01-12,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-01-25,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-08,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-08,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-29,1.0,genièvre
,,A0187101,Le Havre,A0106063,Alicante,Espagne,Etranger,,Espagne,203.0,1787-11-12,0.0,[vide]
,,A0130761,Dieppe,A1088178,Halmstad,Suède,Etranger,,Suède,60.0,1787-04-24,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-08-28,1.0,genièvre
Sel,Sel,A0213139,Le Croisic,A0393049,Poole,Angleterre,Etranger,Angleterre,Grande-Bretagne,110.0,1787-02-20,1.0,sel
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-09-24,1.0,genièvre
,,A0187101,Le Havre,A1759102,Saint-Pétersbourg,Russie,Etranger,Russie - mer Baltique,Empire russe,190.0,1787-06-23,0.0,[vide]
Genèvre,genèvre,A0204180,Dunkerque,A0394917,Angleterre (destination simulée pour),Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-22,2.0,genièvre
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0394917,Angleterre (destination simulée pour),Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-22,2.0,marchandises
,,A0187101,Le Havre,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,107.0,1787-12-13,0.0,[vide]
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0617755,Hollande,Hollande,Etranger,Hollande,Provinces-Unies,30.0,1787-02-25,1.0,futailles vides
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,30.0,1787-04-27,1.0,futailles vides
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,36.0,1787-03-29,1.0,futailles vides
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,36.0,1787-06-26,1.0,futailles vides
Vaches,Vaches,A0209786,Port-Bail,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,3.0,1787-09-13,2.0,vaches
Bœufs,bœufs,A0209786,Port-Bail,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,3.0,1787-09-13,2.0,bœuf
Bestiaux,bestiaux,A0209786,Port-Bail,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,3.0,1787-10-03,1.0,bestiaux
,,A0187101,Le Havre,A0409139,Newcastle,Angleterre,Etranger,Angleterre,Grande-Bretagne,186.0,1787-10-31,0.0,[vide]
,,A0173748,Quillebeuf,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,62.0,1787-12-16,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-01-15,0.0,[vide]
Diverses Marchandises,Diverses marchandises,A0153622,Omonville,A1945858,Aurigny ,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,1.0,1787-04-24,1.0,marchandises
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-01-15,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-02-05,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-03-25,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-04-01,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-04-13,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-05-22,1.0,genièvre
,,B1965595,Saint-Pierre-et-Miquelon,B0000048,Boston,Etats-Unis,Etranger,Massachussets,Etats-Unis d'Amérique,120.0,1787-10-28,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-06-10,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-06-25,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-09-02,1.0,genièvre
,,A0218974,Ajaccio,A1964975,Italie,,Etranger,,multi-Etat,,1787-10-21,0.0,[vide]
,,A0124817,Nantes,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,140.0,1787-11-19,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-09-04,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-10-04,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-10-04,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-16,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-10-04,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-01,1.0,genièvre
Sucre,Sucre,A0180923,Bordeaux,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,223.0,1787-04-11,2.0,sucre
Vin,Vin,A0180923,Bordeaux,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,223.0,1787-04-11,2.0,vin
Sucre,Sucre,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,177.0,1787-07-13,2.0,sucre
Autres,Diverses marchandises,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,177.0,1787-07-13,2.0,marchandises
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-01-03,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-01-17,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-02-03,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-02-12,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-03-13,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-04-05,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-05-05,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-05-29,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-06-26,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-06-28,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-07-02,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-07-07,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-07-14,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-07-28,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-08-14,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-08-21,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-08-24,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-09-11,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-09-21,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-11-02,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-11-12,0.0,[vide]
,,A0124817,Nantes,A0073119,Bilbao,Espagne,Etranger,,Espagne,60.0,1787-05-30,0.0,[vide]
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,40.0,1787-03-07,1.0,futailles vides
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,40.0,1787-05-23,1.0,futailles vides
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,40.0,1787-07-05,1.0,futailles vides
Barriques vides,Futailles vides,A0152606,Boulogne-sur-Mer,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,40.0,1787-09-04,1.0,futailles vides
Blé,Blé,A0204180,Dunkerque,A0079352,Barcelone,Espagne,Etranger,,Espagne,250.0,1787-09-06,2.0,grains blé
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0079352,Barcelone,Espagne,Etranger,,Espagne,250.0,1787-09-06,2.0,marchandises
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-05-18,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-06-08,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-06-21,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-07-05,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-07-07,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-08-14,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-09-29,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-10-31,0.0,[vide]
Bled,Blé,A0204180,Dunkerque,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,100.0,1787-12-17,1.0,grains blé
,,A0122218,Rouen,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,135.0,1787-05-12,0.0,[vide]
