year,value,source,export,import,partner,product,product_revolutionempire,product_simplification,product_sitc_FR,customs_region,customs_office
1789,2664,best_guess_region_prodxpart,no,yes,dunkerque,Grains; Seigle,Blé et autres grains comestibles,grains seigle,Autres produits alimentaires et animaux,Montpellier,Cette
1789,532,best_guess_region_prodxpart,no,yes,dunkerque,Huiles; De lin,Huiles diverses,huile de lin,"Huiles, graisses et cires d'origine animale et végétale",Montpellier,Cette
1789,10496.99985,best_guess_region_prodxpart,no,yes,dunkerque,Légumes; Pois,Légumes,légumes pois,Autres produits alimentaires et animaux,Montpellier,Cette
1789,3628.45,best_guess_region_prodxpart,no,yes,dunkerque,Ouvrages; De fer cercles,Ouvrages métalliques,cercles de fers,"Métaux, produits métalliques et outils",Montpellier,Cette
1789,367.18,best_guess_region_prodxpart,yes,no,dunkerque,Miel brut,Miel,miel brut,Autres produits alimentaires et animaux,Nantes,Nantes
1789,4560,best_guess_region_prodxpart,yes,no,dunkerque,Sel de mer,Sel,sel de mer,Matières brutes non-comestibles non transformées n.d.a.,Nantes,Nantes
1789,540,best_guess_region_prodxpart,no,yes,ports de france dunkerque,Bois divers pour construction,"Ouvrages de bois, liège et jonc",bois pour construction,"Produits du bois, liège, jonc",Nantes,Nantes
1789,200,best_guess_region_prodxpart,no,yes,ports de france dunkerque,Bois de sapin en planches,"Ouvrages de bois, liège et jonc",planches de sapin,"Produits du bois, liège, jonc",Nantes,Nantes
1789,1602,best_guess_region_prodxpart,no,yes,ports de france dunkerque,Bonneterie de coton,Bonneterie hors soie,bonneterie de coton,Articles manufacturés divers n.d.a,Nantes,Nantes
1789,1440,best_guess_region_prodxpart,no,yes,ports de france dunkerque,Bonneterie de laine,Bonneterie hors soie,bonneterie de laine,Articles manufacturés divers n.d.a,Nantes,Nantes
1789,300,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Etoffes diverses de laine,Étoffes de laine,étoffe de laine,Filés ou tissés de laine et de poil,Nantes,Nantes
1789,703,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Fayence,"Porcelaine, poterie, faïence et ouvrages de terre",faïence,"Articles minéraux non métalliques manufacturés, n.d.a.",Nantes,Nantes
1789,30244.79924388,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Graines comestibles ; orge,Blé et autres grains comestibles,grains orge,Autres produits alimentaires et animaux,Nantes,Nantes
1789,360,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Hardes diverses,Habits et lingerie,hardes,Articles manufacturés divers n.d.a,Nantes,Nantes
1789,6483,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Jarretieres de laine,Habits et lingerie,jarretières de laine,Articles manufacturés divers n.d.a,Nantes,Nantes
1789,181,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Ouvrages divers en terre cuite,"Porcelaine, poterie, faïence et ouvrages de terre",ouvrages de terre cuite,"Articles minéraux non métalliques manufacturés, n.d.a.",Nantes,Nantes
1789,350,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Papier à tapisserie,Papier,papier de tapisserie,Papier,Nantes,Nantes
1789,258,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Quincaillerie de fer,Quincaillerie,quincaillerie de fer,"Métaux, produits métalliques et outils",Nantes,Nantes
1789,87444,best_guess_region_prodxpart,no,yes,ports de france ; dunkerque,Toille guinée blanche,Toiles de coton,guinée blanche,Filés ou tissés de coton,Nantes,Nantes
1789,1780,best_guess_region_prodxpart,yes,no,dunkerque,Fayance,"Porcelaine, poterie, faïence et ouvrages de terre",faïence,"Articles minéraux non métalliques manufacturés, n.d.a.",Rouen,Le Havre
1789,398,best_guess_region_prodxpart,yes,no,dunkerque,Meuble ; divers,"Meubles, glaces et miroirs",mobilier,Articles manufacturés divers n.d.a,Rouen,Le Havre
1789,607,best_guess_region_prodxpart,yes,no,dunkerque,Cire ; de bougie,Cire,cire de bougie,"Huiles, graisses et cires d'origine animale et végétale",Rouen,Rouen
1789,287,best_guess_region_prodxpart,yes,no,dunkerque,,[vide],[vide],Divers mélangés,Rouen,Rouen
1789,120,best_guess_region_prodxpart,yes,no,dunkerque,Drap ; de laine,Étoffes de laine,drap,Filés ou tissés de laine et de poil,Rouen,Rouen
1789,2558,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Drogues ; médicinales ; diverses,Manne et médicaments,médicaments,Produits chimiques transformés n.d.a.,Rouen,Rouen
1789,2110,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Drogues ; pour la peinture et teinture,Matières brutes et transformées pour teinture,drogues pour peintures et teinture,Produits chimiques transformés n.d.a.,Rouen,Rouen
1789,180,best_guess_region_prodxpart,yes,no,dunkerque,Drogues ; pour la peinture et teinture ; vert ; de gris,Verdet,verdet,Produits chimiques transformés n.d.a.,Rouen,Rouen
1789,121,best_guess_region_prodxpart,yes,no,dunkerque,Epicerie ; diverse,Denrées coloniales et épiceries diverses,épicerie,Divers mélangés,Rouen,Rouen
1789,438,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Etoffes ; de laine ; diverses,Étoffes de laine,étoffe de laine,Filés ou tissés de laine et de poil,Rouen,Rouen
1789,5836,best_guess_region_prodxpart,yes,no,dunkerque,Fayence,"Porcelaine, poterie, faïence et ouvrages de terre",faïence,"Articles minéraux non métalliques manufacturés, n.d.a.",Rouen,Rouen
1789,1033,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Fer ; en marmites,Ouvrages métalliques,marmites en fer,"Métaux, produits métalliques et outils",Rouen,Rouen
1789,113,best_guess_region_prodxpart,yes,no,dunkerque,Fromage,Fromage,fromage,Autres produits alimentaires et animaux,Rouen,Rouen
1789,2464,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Fruits ; confits ; divers,Subsistances diverses et mélangées,fruits confits divers,Autres produits alimentaires et animaux,Rouen,Rouen
1789,2232,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Marchandises ; à la valeur,Divers mélangés,marchandises à l'estimation,Divers mélangés,Rouen,Rouen
1789,2858,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Meubles,"Meubles, glaces et miroirs",mobilier,Articles manufacturés divers n.d.a,Rouen,Rouen
1789,2310,best_guess_region_prodxpart,yes,no,dunkerque,Mouchoirs ; de coton,Châles et mouchoirs hors soie,mouchoirs de coton,Filés ou tissés de coton,Rouen,Rouen
1789,1702,best_guess_region_prodxpart,yes,no,dunkerque,Papier ; blanc,Papier,papier blanc,Papier,Rouen,Rouen
1789,614,best_guess_region_prodxpart,yes,no,dunkerque,Papier ; gris,Papier,papier gris,Papier,Rouen,Rouen
1789,1150,best_guess_region_prodxpart,yes,no,dunkerque,Papier ; de couleur,Papier,papier de couleur,Papier,Rouen,Rouen
1789,4395,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Papier ; peint,Papier,papier peint,Papier,Rouen,Rouen
1789,1680,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Plâtre,Matières premières diverses,plâtre,Matières brutes non-comestibles non transformées n.d.a.,Rouen,Rouen
1789,502,best_guess_region_prodxpart,yes,no,dunkerque,Quincaillerie ; de fer,Quincaillerie,quincaillerie de fer,"Métaux, produits métalliques et outils",Rouen,Rouen
1789,9332,best_guess_region_prodxpart,yes,no,dunkerque,Tabac ; rapé,Tabac,tabac râpé,Boissons et tabac,Rouen,Rouen
1789,12958,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Toile ; cirée,Toiles diverses,toile cirée,Autres filés ou tissés mélangés de fibres végétales dont toiles,Rouen,Rouen
1789,3780,best_guess_region_prodxpart,yes,no,dunkerquebayonnemarseille,Toile ; de lin ; blanche,Toiles de chanvre et de lin,toile de lin blanche,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Rouen,Rouen
1789,162,best_guess_region_prodxpart,yes,no,dunkerque,Vin ; de Champagne,Vins divers,vin de Champagne,Boissons et tabac,Rouen,Rouen
1789,1350,best_guess_region_prodxpart,yes,no,dunkerque,Vinaigre,"Bière, cidre et vinaigre",vinaigre,Autres produits alimentaires et animaux,Rouen,Rouen
1789,146,best_guess_region_prodxpart,no,yes,dunkerque,Amidon,Ouvrages divers et mélangés,amidon,Produits chimiques transformés n.d.a.,Rouen,Le Havre
1789,140,best_guess_region_prodxpart,no,yes,dunkerque,Bois ; divers,Bois divers hors combustible,bois,Matières brutes non-comestibles non transformées n.d.a.,Rouen,Rouen
1789,321,best_guess_region_prodxpart,no,yes,dunkerque,Bois ; de sapin ; en planches,"Ouvrages de bois, liège et jonc",planches de sapin,"Produits du bois, liège, jonc",Rouen,Rouen
1789,326,best_guess_region_prodxpart,no,yes,dunkerque,Bois ; de gayac,Bois divers hors combustible,bois de gaïac,"Produits du bois, liège, jonc",Rouen,Rouen
1789,6976,best_guess_region_prodxpart,no,yes,dunkerque,Drogues ; gomme ; de Barbarie,Gommes diverses,gomme de Barbarie,Matières brutes non-comestibles non transformées n.d.a.,Rouen,Rouen
1789,275,best_guess_region_prodxpart,no,yes,dunkerque,Drogues ; tripoli,Drogues diverses,tripoli,Produits chimiques transformés n.d.a.,Rouen,Rouen
1789,162,best_guess_region_prodxpart,no,yes,dunkerque,Drogues ; pour la peinture et la teinture ; ochre,Matières brutes et transformées pour teinture,ocre,Matières brutes non-comestibles non transformées n.d.a.,Rouen,Rouen
1789,2058,best_guess_region_prodxpart,no,yes,dunkerque,Drogues ; pour la peinture et la teinture ; rocou,Rocou,rocou,Matières brutes non-comestibles non transformées n.d.a.,Rouen,Rouen
1789,510,best_guess_region_prodxpart,no,yes,dunkerque,Drogues ; pour la peinture et la teinture ; tournesol ; en pain,Subsistances diverses et mélangées,tournesol en pain,Autres produits alimentaires et animaux,Rouen,Rouen
1789,874,best_guess_region_prodxpart,no,yes,dunkerque,Epicerie ; poivre,Poivre et piment,poivre,Produits agricoles alimentaires des régions de colonisation européenne,Rouen,Rouen
1789,5340,best_guess_region_prodxpart,no,yes,dunkerque,Fer ; blanc,Fer-blanc,fer-blanc,"Métaux, produits métalliques et outils",Rouen,Rouen
1789,160,best_guess_region_prodxpart,no,yes,dunkerque,Fruits ; crud ; en oranges,Fruits frais,orange,Autres produits alimentaires et animaux,Rouen,Rouen
1789,150,best_guess_region_prodxpart,no,yes,dunkerque,Fruits ; secs ; figues,Fruits secs et noix,figue sèche,Autres produits alimentaires et animaux,Rouen,Rouen
1789,32239,best_guess_region_prodxpart,no,yes,dunkerque,Grains ; comestibles ; orge,Blé et autres grains comestibles,grains orge,Autres produits alimentaires et animaux,Rouen,Rouen
1789,3015,best_guess_region_prodxpart,no,yes,dunkerque,Graine ; de lin,Graines grasses,graine de lin,Matières brutes non-comestibles non transformées n.d.a.,Rouen,Rouen
1789,10546,best_guess_region_prodxpart,no,yes,dunkerque,Libraire,Librairie,librairie,Articles manufacturés divers n.d.a,Rouen,Rouen
1789,1219,best_guess_region_prodxpart,no,yes,dunkerque,Liège ; en planches,"Ouvrages de bois, liège et jonc",liège en planches,"Produits du bois, liège, jonc",Rouen,Rouen
1789,1138,best_guess_region_prodxpart,no,yes,dunkerque,Marchandises ; à la valeur,Divers mélangés,marchandises à l'estimation,Divers mélangés,Rouen,Rouen
1789,3770,best_guess_region_prodxpart,no,yes,dunkerque,Mercerie ; mêlée,Mercerie,mercerie,Divers mélangés,Rouen,Rouen
1789,2099,best_guess_region_prodxpart,no,yes,dunkerque,Pierres ; ponce,Matières premières diverses,pierres ponces,Matières brutes non-comestibles non transformées n.d.a.,Rouen,Rouen
1789,100,best_guess_region_prodxpart,no,yes,dunkerque,Morue ; verte,Pêche et fruits de mer,morue verte,Autres produits alimentaires et animaux,Rouen,Rouen
1789,5630,best_guess_region_prodxpart,no,yes,dunkerque,Saumon ; salé,Pêche et fruits de mer,saumon salé,Autres produits alimentaires et animaux,Rouen,Rouen
1789,1549,best_guess_region_prodxpart,no,yes,dunkerquemarseille,Vin ; muscat,Vins divers,vin de muscat,Boissons et tabac,Rouen,Rouen
1789,5190.000172999999,best_guess_region_prodxpart,yes,no,dunkerque,Beurre,Beurre,beurre,Autres produits alimentaires et animaux,Saint-Malo,Morlaix
1789,480,best_guess_region_prodxpart,no,yes,dunkerque,Bois de sapin en planches,"Ouvrages de bois, liège et jonc",planches de sapin,"Produits du bois, liège, jonc",Saint-Malo,Le Légué
1789,1920,best_guess_region_prodxpart,no,yes,dunkerque,Graine de lin,Graines grasses,graine de lin,Matières brutes non-comestibles non transformées n.d.a.,Saint-Malo,Le Légué
1789,1342,best_guess_region_prodxpart,no,yes,dunkerque,Bois de sapin en planches,"Ouvrages de bois, liège et jonc",planches de sapin,"Produits du bois, liège, jonc",Saint-Malo,Morlaix
1789,3000.0002,best_guess_region_prodxpart,no,yes,dunkerque,Fer en barre,Ouvrages métalliques,barres de fer,"Métaux, produits métalliques et outils",Saint-Malo,Morlaix
1789,210.000007,best_guess_region_prodxpart,no,yes,dunkerque,Savon,Savon,savon,Produits chimiques transformés n.d.a.,Saint-Malo,Morlaix
1789,1250,best_guess_region_prodxpart,yes,no,dunkerque,Bois ; de plaphons,"Ouvrages de bois, liège et jonc",bois pour plafond,"Produits du bois, liège, jonc",Valenciennes,Saint-Amant
